Name,Ticker,"Sub-Sector","Market Cap","Close Price","% From Upper Bollinger Band","% From Lower Bollinger Band","Super Trend","RSI Exponential – 14D","Volatility","Volatility vs Nifty","Alpha","Sharpe Ratio","Beta","1W Return","1W Return vs Nifty","1M Return","1M Return vs Nifty","6M Return","6M Return vs Nifty","1Y Return","1Y Return vs Nifty"
ICICI Prudential Nifty IT ETF,ITIETF,"Equity","0","37.33","-7.411600359489901","4.1649681697897","40.15","42.3723293524468","19.00396853680994","1.7306821452454058","5.47339096339964","0.026969867049002",,"-5.0176500252143095","-5.3509326547870195","-5.777888944472225","-5.234622277955587","8.171544479860911","-4.141504302176523","27.449641515875722","-1.3801091239950694"
ICICI Prudential S&P BSE 500 ETF,BSE500IETF,"Equity","0","33.62","-6.0576087027237","0.6757799279143","32.88142857142858","37.8552013318738","11.333347564593891","1.0321224347383435","5.77626024067763","0.058879591037521","0.94794120792197","0.44977511244377383","0.11649248287106367","-1.7883318674875386","-1.245065200970901","15.891072044122701","3.578023262085267","39.04052936311","10.210778723239205"
ICICI Prudential Nifty Bank ETF,BANKIETF,"Equity","0","47.21","-8.7429276246184","2.337187495631","49.30428571428572","38.5481064345672","12.989479854430575","1.182945594576403","-4.40524991096295","-0.000391607732977",,"-0.14839940640237498","-0.48168203597508513","-0.8003369839932508","-0.25707031747661313","4.841216966466799","-7.471831815570635","18.054513628407097","-10.775237011463695"
Kotak Nifty 50 Value 20 ETF,NV20,"Equity","0","137.24","-6.0491677894189","1.4400314639405","134.15071428571426","34.574083232052","13.331857469003069","1.214125756936943","7.55684797928799","0.038010026247456","0.773691424329272","-2.7610192348640687","-3.094301864436779","-1.6511127063890962","-1.1078460398724586","16.02975989178222","3.716711109744786","35.7467853610287","6.917034721157908"
LIC MF Nifty 100 ETF,LICNFNHGP,"Equity","0","242.75","-6.6525727817372","1.5801630382638001","224.61357142857142","38.8935273072047","16.689665266107962","1.5199196752103283","4.96834427476292","0.018802390589823","0.706647518252779","-1.1803278688524572","-1.5136104984251673","0.8406172891137932","1.3838839556304308","15.413873436979976","3.1008246549425422","34.11602209944751","5.286271459576721"
LIC MF Nifty 50 ETF,LICNETFN50,"Equity","0","240.89","-6.2885936856719","0.9413303139072","233.4864285714286","30.5203225357842","16.475197667746496","1.5003882156365609","7.51287520434251","0.016721317295982","0.810496118708154","-0.3955202131645733","-0.7288028427372835","-0.07935513511255804","0.46391153140407965","12.371134020618548","0.05808523858111414","30.528312110539133","1.6985614706683414"
Mirae Asset Nifty Next 50 ETF,NEXT50,"Equity","0","600.39","-7.6348349524687995","1.3774902477061","615.8028571428572","33.773001793399","14.207675671973947","1.2938860934912075","6.26619132313865","0.037138248543374",,"0.9490678195082418","0.6157851899355317","1.2328535139712062","1.776120180487844","31.258608250803427","18.945559468765993","56.800731261425966","27.970980621555174"
Tata Nifty 50 ETF,NETF,"Equity","0","235.28","-6.365595338186999","1.6153108430718","223.78857142857146","38.590708796903","14.96197420128773","1.362579692638124","8.61631425654632","0.015258138167479","0.936001539233472","0.5324813631522897","0.1991987335795795","-0.4219409282700422","0.12132573824659548","13.12082311649598","0.8077743344585464","30.929326655537015","2.099576015666223"
Tata Nifty Private Bank Exchange Traded Fund,NPBET,"Equity","0","238.89","-7.7327371661287","3.2119630346477","248.09142857142857","43.6990592984979","16.811995717344217","1.5310602497363448","-0.153745264163923","-0.026504851824226",,"0.6697838999115394","0.33650127033882926","-0.25043826696720206","0.2928283995494356","1.306136296170639","-11.006912485866795","15.943506115317412","-12.88624452455338"
UTI Nifty 50 ETF,UTINIFTETF,"Equity","0","238.21","-6.4953447193369","1.7995145960755001","234.13857142857142","39.7722230446464","911.0932940756377","82.97282189534799","1.67409297652828","-0.004045134116824","0.949917480967552","0.8658008658008667","0.5325182362281565","1.0867276020386725","1.6299942685553102","1026.9811231489805","1014.6680743669431","30.649159756044057","1.819409116173265"
SBI S&P BSE Sensex Next 50 ETF,SETFSN50,"Equity","0","738.78","-7.2997617779555","1.8815063131524998","704.99","37.3388535311583","13.563077823501148","1.2351828818407244","12.22467110758","0.02663296963087","0.834921427821768","1.3103448275862069","0.9770621980134967","-0.8410621954018358","-0.2977955288851981","23.84209202916772","11.529043247130286","52.46723764317407","23.63748700330328"
IDFC Sensex ETF,IDFSENSEXE,"Equity","0","771.5","-5.7395639193742","1.9294917499463","816.7185714285714","43.6176685297814","26.216029007061024","2.387480974506621","11.3416013124755","0.035665262196415","0.888685781266568","-6.143552311435523","-6.476834941008233","0.4949850201901725","1.0382516867068101","9.59585197812344","-2.7171968039139944","26.00032663726932","-2.8294240026014705"
SBI S&P BSE 100 ETF,SETFBSE100,"Equity","0","247.68","-6.8178323634722","1.564639952428","238.18857142857138","36.1749033099009","16.372000073696626","1.49099006108224","9.73676836231548","0.012902501101542","0.676657452227432","-2.552570323904209","-2.885852953476919","-0.8032128514056225","-0.2599461848889848","13.875862068965521","1.5628132869280869","33.18993331899333","4.360182679122541"
Nippon India ETF S&P BSE Sensex,SENSEXBEES,"Equity","0","814.4","-6.2646365518174","1.2889418538763","834.8692857142858","36.216852662224","10.021199766845276","0.9126257748123947","8.58111142657483","0.011367808071406","0.627409447978853","-1.2531389128140478","-1.5864215423867578","-0.4889975550122249","0.05426911150441277","10.572549658533937","-1.740499123503497","27.061393244402826","-1.7683573954679659"
SBI S&P BSE Sensex ETF,SBISENSEX,"Equity","0","792.01","-6.4773081699402","1.530724793509","764.5771428571429","37.4230810171668","10.376285254790321","0.9449632370025632","2.70175467181046","0.002547578407528","0.921731014768354","-0.8918477578193723","-1.2251303873920825","-0.11393847322445591","0.42932819329218175","11.073557254049511","-1.2394915279879228","27.179446005620232","-1.6503046342505598"
SBI Nifty Private Bank ETF,SBIETFPB,"Equity","0","237.58","-7.6732155635497","3.5418368374133","243.0357142857143","45.2896264087375","14.311954831397076","1.3033827456765255",,,,"-0.5738880918220884","-0.9071707213947986","-0.3805175038051774","0.16274916271146028","2.0182068017863353","-10.2948419802511","16.89052890528906","-11.939221734581732"
SBI Nifty IT ETF,SBIETFIT,"Equity","0","374.43","-7.0009370628920005","4.1457373949381005","404.3935714285714","43.6915707877365","18.35445586839872","1.67153134334039",,,,"-4.033626212240145","-4.366908841812855","-5.131414267834794","-4.588147601318156","8.273090046845184","-4.039958735192251","27.422154160285853","-1.4075964795849387"
Axis NIFTY Bank ETF,AXISBNKETF,"Equity","0","474.89","-8.7353188563566","2.5481092837784","465.0428571428572","38.9518236256684","13.635205702421445","1.2417515325928021",,,,"-0.027426160337551783","-0.36070878991026195","-0.28198059805138254","0.26128606846525515","4.580589750930435","-7.732459031106999","18.014413518886684","-10.815337120984108"
NipponETFNifty CPSE Bond Plus SDL Sep 2024 50:50,SDL24BEES,"Debt","0","120.05","-0.6791804064568999","0.23529193714809998","119.32500000000002","42.8312856152454","0","0",,,,"0.1836393989983296","-0.14964323057438056","0.7386268255833435","1.2818934920999812","3.3577270770555243","-8.955321704981909","7.43690710578128","-21.39284353408951"
Mirae Asset Nifty 100 ESG Sector Leaders ETF,ESG,"Equity","0","36.85","-6.563560897572001","2.0009417387959","36.36714285714286","40.2467721894857","11.197053627466039","1.0197102123630286",,,,"-0.5694143167028223","-0.9026969462755324","-0.3532608695652051","0.1900057969514326","13.349738541987092","1.0366897599496578","31.513204853675955","2.683454213805163"
Motilal Oswal 5 Year G-Sec ETF,MOGSEC,"Debt","0","54.85","-1.0795735581421","0.78297297502","54.60999999999999","51.4531698979246","0","0",,,,"0.18261504747991494","-0.1506675820927952","0.5130084279956049","1.0562750945122426","3.686200378071839","-8.626848403965596","7.591212240094164","-21.23853839977663"
ICICI Pru Nifty Financial Services Ex-Bank ETF,FINIETF,"Equity",,"22.47",,,"23.443571428571428",,"14.605987871262123","1.3301601911990746",,,,"1.6356201726487933","1.3023375430760833","-0.8421985815602736","-0.2989319150436359","10.853478046373949","-1.459570735663485","42.39543726235742","13.565686622486627"
Kotak Silver ETF,KOTAKSILVE,"Equity",,"73.27",,,"69.885",,"18.491240329842256","1.6839882375258755",,,,"0.6428669128710147","0.30958428329830456","4.5170454545454435","5.060312121062081","0.8950702285871542","-11.41797855345028","7.988209285187919","-20.841541354682874"
ICICI Pru Nifty 10 yr Benchmark G-sec ETF,GSEC10IETF,"Debt",,"227.8",,,"225.68000000000004",,"3.816599635147926","0.3475758671830254",,,,"-0.21939447125932426","-0.5526771008320344","0.2866593164277864","0.8299259829444241","4.25152166948882","-8.061527112548614","8.787010506208215","-20.042740133662576"
BHARAT Bond ETF - April 2033,EBBETF0433,"Equity",,"1107.76",,,"1093.487857142857",,"1.4227074138916156","0.12956527024138115",,,,"0.136652820387514","-0.19662980918519615","0.8659981768459435","1.4092648433625812","5.088604712935918","-7.224444069101516","9.54363411619283","-19.28611652367796"
ICICI Pru Nifty Commodities ETF,COMMOIETF,"Equity",,"82.28",,,"86.01214285714288",,"15.025888169974047","1.3684003065916215",,,,"0.8139104698483124","0.48062784027560224","-1.6718787587202315","-1.1286120922035938","27.250231982678635","14.9371832006412","48.627167630057805","19.797416990187013"
DSP Nifty Bank ETF,BANKETFADD,"Equity",,"47.19",,,"49.30285714285714",,"16.888483167047976","1.5380259244732422",,,,"-0.06364022061943389","-0.396922850192144","-0.2751905165114364","0.2680761500052013","4.820079964460228","-7.492968817577206","18.419071518193217","-10.410679121677575"
Kotak Nifty 1D Rate Liquid ETF,LIQUID1,"Debt",,"1000",,,"1000.0114285714286",,"0","0",,,,"0","-0.33328262957271015","0.0010000100000990915","0.5442666765167368","-0.0009999900000990894","-12.314048772037534","0.0010000100000990915","-28.828750629870694"
HDFC NIFTY Smallcap 250 ETF,HDFCSML250,"Equity",,"142.52",,,"156.61785714285713",,"14.89715784973766","1.3566768991173719",,,,"1.6389922702547897","1.3057096406820796","-6.338213955942496","-5.794947289425859","17.882547559966916","5.569498777929482","59.151312116136246","30.321561476265455"
HDFC NIFTY Midcap 150 ETF,HDFCMID150,"Equity",,"17.58",,,"17.08285714285714",,"19.2168636930162","1.7500704032790753",,,,"1.6082711085583064","1.274988478985596","-2.21116639027086","-1.6678997237542224","16.868789449432104","4.555740667394669","54.61612416918715","25.78637352931636"
HDFC S&P BSE 500 ETF,HDFCBSE500,"Equity",,"31.96",,,"30.764999999999993",,"28.576017299430404","2.6024039571815596",,,,"1.03383458646616","0.7005519568934498","-0.2782931354360031","0.2649735310806346","15.046796256299496","2.7337474742620618","39.07745865970409","10.2477080198333"
Mirae Asset Gold ETF,GOLDETF,"Gold",,"65.58",,,"63.107857142857135",,"14.529026528389371","1.3231513592424238",,,,"2.0590043023970552","1.7257216728243452","5.899234693877555","6.442501360394193","10.683544303797465","-1.6295044782399692","11.246819338422384","-17.582931301448408"
Aditya BSL CRISIL Overnight AI Index ETF,ABSLLIQUID,"Equity",,"1000",,,"999.9664285714287",,"0","0",,,,"0","-0.33328262957271015","0.0010000100000990915","0.5442666765167368","0.0010000100000990915","-12.312048772037334","-0.0009999900000990894","-28.83075062987089"
ICICI Prudential Nifty PSU Bank ETF,PSUBNKIETF,"Equity",,"69.61",,,"75.58142857142857",,"24.29957412815242","2.2129503634570864",,,,"3.8017253984500576","3.4684427688773476","-1.4027777777777848","-0.8595111112611471","32.59047619047619","20.277427408438754","87.93196544276458","59.10221480289378"
Axis S&P BSE Sensex ETF,AXSENSEX,"Equity",,"73.43",,,"71.70071428571427",,"18.154965093445497","1.6533638157692951",,,,"-0.6237288135593135","-0.9570114431320237","-0.14986376021798287","0.3934029062986548","10.321514423076929","-1.9915343589605055","26.603448275862082","-2.22630236400871"
Mirae Asset Nifty 100 Low Volatility 30 ETF,LOWVOL,"Equity",,"182.29",,,"183.8392857142857",,"19.137481844122576","1.7428411370197328",,,,"0.2488800398208001","-0.08440258975191006","0","0.5432666665166377","19.24511022437364","6.932061442336206","51.908333333333324","23.078582693462533"
Mirae Asset Nifty 8-13 yr G-Sec ETF,GSEC10YEAR,"Debt",,"26.21",,,"24.120714285714282",,"31.851406934951566","2.9006920936799108",,,,"0","-0.33328262957271015","-0.03844675124952542","0.5048199152671122","5.515297906602259","-6.797750875435175","8.305785123966949","-20.523965515903843"
UTI Silver Exchange Traded Fund,SILVERETF,"Equity",,"73.82",,,"71.03214285714286",,"22.712446351931348","2.068411411016264",,,,"0.05408328826393491","-0.2791993413087752","4.534538776663362","5.077805443179999","1.554546705186402","-10.758502076851032","-12.223543400713437","-41.05329404058423"
DSP Gold ETF,GOLDETFADD,"Gold",,"65.84",,,"62.53857142857142",,"23.698675480495755","2.158226816710146",,,,"3.379009654313301","3.0457270247405908","7.4445703188218175","7.987836985338455","11.782682512733455","-0.530366269303979","7.934426229508202","-20.89532441036259"
Mirae Asset Silver ETF,SILVRETF,"Equity",,"73.42",,,"70.97714285714287",,"18.28061153291905","1.6648063757266711",,,,"-1.3333333333333333","-1.6666159629060435","4.225352112676056","4.7686187791926935","0.7133058984910782","-11.599742883546355","2.8579434015130376","-25.971807238357755"
DSP Nifty IT ETF,ITETFADD,"Equity",,"35.67",,,"38.35285714285715",,"28.058255972868537","2.555251685715548",,,,"-3.6745406824146944","-4.007823311987405","-3.2428157131558053","-2.6995490466391674","2.5294624892210478","-9.783586292816386","20.18194070080863","-8.64780993906216"
Mirae Asset Nifty Bank ETF,BANKETF,"Equity",,"469.22",,,"456.7550000000001",,"17.014808301982153","1.549530292895176",,,,"-0.21756286927030732","-0.5508454988430175","-0.06195257423627867","0.48131409228035904","5.053173625881574","-7.25987515615586","-5.937775639483592","-34.767526279354385"
Mirae Asset Nifty 1D Rate Liquid ETF,LIQUID,"Debt",,"999.99",,,"999.9657142857143",,"0","0",,,,"0","-0.33328262957271015","-0.0009999999999990906","0.5422666665166386","0","-12.313048782037434","0","-28.82975063987079"
DSP Nifty PSU Bank ETF,PSUBANKADD,"Equity",,"68.44",,,"73.48285714285714",,"37.59284801956644","3.4235623328025735",,,,"-0.5250109377278686","-0.8582935673005787","-4.387440426128412","-3.844173759611775","31.010719754977018","18.697670972939584","52.35975066785395","23.53000002798316"
DSP Nifty Private Bank ETF,PVTBANKADD,"Equity",,"23.45",,,"24.223571428571436",,"30.42846746671797","2.771105690362792",,,,"-0.08539709649873238","-0.41867972607144255","-0.6369426751592447","-0.09367600864260706","-3.9328144203195445","-16.24586320235698","-16.339636104174105","-45.1693867440449"
DSP S&P BSE Sensex ETF,SENSEXADD,"Equity",,"72.92",,,"71.21000000000001",,"29.898860116134724","2.722874607267187",,,,"-2.174496644295308","-2.5077792738680182","-0.19172829361818758","0.35153837289845014","10.06792452830189","-2.2451242537355434","-8.288265626965165","-37.11801626683596"
ICICI Prudential Nifty 200 Quality 30 ETF Regular,QUAL30IETF,"Equity",,"186.44",,,"192.65285714285716",,"13.215317934093514","1.203512558336214",,,,"-1.862326574172897","-2.195609203745607","-0.7501349163518698","-0.2068682498352321","12.313253012048191","0.00020423001075720038","16.897611135494383","-11.932139504376408"
HDFC Nifty 1D Rate Liquid ETF,HDFCLIQUID,"Debt",,"1000.01",,,"999.9578571428572",,"1.9110661718118183","0.17403986412263345",,,,"0","-0.33328262957271015","-0.001999980000198179","0.5412666865164395","0.002000020000198183","-12.311048762037236","0","-28.82975063987079"
UTI Nifty Midcap 150 Exchange Traded Fund,NIFMID150,"Equity",,"174.83",,,"183.89857142857144",,"39.18814888254253","3.568845604267659",,,,"3.0544565976262508","2.7211739680535407","-1.210262130507538","-0.6669954639909004","16.429142248268526","4.116093466231092","15.789125107623024","-13.040625532247768"
Navi NIFTY 50 ETF,NAVINIFTY,"Equity",,"223.51",,,"227.96071428571423",,"26.774780837364293","2.438366231154777",,,,"-0.07239819004524732","-0.4056808196179575","-0.522522522522521","0.020744143994116726","11.26543209876543","-1.047616683272004","11.26543209876543","-17.56431854110536"
Motilal Oswal Nifty 500 ETF,MONIFTY500,"Equity",,"20",,,"21.03571428571428",,"11.203992393857659","1.0203421224338511",,,,"-0.5000000000000071","-0.8332826295727173","-1.970443349753705","-1.4271766832370674","14.613180515759316","2.300131733721882","14.613180515759316","-14.216570124111476"
Mirae Asset S&P BSE Sensex ETF,SENSEXETF,"Equity",,"73.32",,,"71.16428571428571",,"35.1078774150893","3.197257271925526",,,,"0.48176187198898046","0.1484792424162703","0.013700506918763004","0.5569671734354007","10.538218000904562","-1.7748307811328718","10.538218000904562","-18.29153263896623"
Mirae Asset Nifty 200 Alpha 30 ETF,ALPHAETF,"Equity",,"22.91",,,"24.56642857142857",,"22.542861428314502","2.0529673947394538",,,,"-0.8733624454148441","-1.2066450749875544","-2.783725910064249","-2.240459243547611","37.10353081986833","24.7904820378309","37.10353081986833","8.27378017999754"
Mirae Asset Nifty IT ETF,ITETF,"Equity",,"35.65",,,"39.16857142857143",,"33.776813806035236","3.0760379582903923",,,,"-2.673372154579137","-3.006654784151847","-3.3639947437581976","-2.8207280772415597","15.596627756160826","3.283578974123392","15.596627756160826","-13.233122883709965"
SBI Nifty 1D Rate ETF,LIQUIDSBI,"Debt",,"1000.01",,,"999.9671428571429",,"0","0",,,,"0","-0.33328262957271015","0.0010000100000990915","0.5442666765167368","0.002000020000198183","-12.311048762037236","0.002000020000198183","-28.827750619870592"
Edelweiss Gold ETF,EGOLD,"Gold",,"67.85",,,"65.97142857142856",,"41.96603425132231","3.82182626985724",,,,"1.0370370370370412","0.703754407464331","6.645817044566067","7.189083711082705","4.384615384615376","-7.928433397422058","4.384615384615376","-24.445135255255416"
Edelweiss Silver ETF,ESILVER,"Equity",,"75.88",,,"71.50928571428572",,"17.87343966141271","1.627725431991302",,,,"1.5499732763228173","1.216690646750107","4.109589041095891","4.652855707612528","-1.6461438755670903","-13.959192657604525","-1.6461438755670903","-30.475894515437883"
Baroda BNP Paribas Gold ETF,BBNPPGOLD,"Gold",,"65.6",,,"63.050000000000004",,"17.50419864981029","1.594098833166174",,,,"-17.620137299771166","-17.953419929343877","-12.832929782082328","-12.28966311556569","5.891848264729607","-6.4212005173078275","5.891848264729607","-22.937902375141185"
Tata Gold Exchange Traded Fund,TATAGOLD,"Gold",,"6.58",,,"5.979285714285714",,"32.18793837905293","2.931339848147181",,,,"2.735562310030391","2.402279680457681","8.856682769726246","9.399949436242885","-7.323943661971826","-19.63699244400926","-7.323943661971826","-36.15369430184262"
Tata Silver Exchange Traded Fund,TATSILV,"Equity",,"7.34",,,"7.066428571428571",,"31.853046456862966","2.9008414041406865",,,,"0.5412719891745608","0.2079893596018506","5.390070921985814","5.933337588502451","-9.158415841584162","-21.471464623621596","-9.158415841584162","-37.988166481454954"
Zerodha Nifty 1D Rate Liquid ETF,LIQUIDCASE,"Debt",,"101.28",,,"102.18571428571428",,"0","0",,,,"0.13840830449827046","-0.1948743250744397","0.5559416261292587","1.0992082926458964","1.057673119137899","-11.255375662899535","1.057673119137899","-27.772077520732893"
Bajaj Finserv Nifty Bank ETF,BANKBETF,"Equity",,"46.84",,,"48.24928571428572",,"14.369498947423319","1.3086232602552381",,,,"2.4562152926099925","2.1229326630372825","1.8255147527064306","2.368781419223068","2.6517641902257303","-9.661284591811704","2.6517641902257303","-26.17798644964506"
Bajaj Finserv Nifty 50 ETF,NIFTYBETF,"Equity",,"220.77",,,"226.97714285714284",,"11.224972160321826","1.022252739532623",,,,"-0.9753894784375691","-1.3086721080102792","-0.33631777484888836","0.20694889166774932","1.4334941419710565","-10.879554640066377","1.4334941419710565","-27.396256497899735"
UTI Nifty IT ETF,NIFITETF,"Equity",,"359.96",,,"381.43857142857144",,"37.343801795016525","3.4008818146079425",,,,"-3.743286931894085","-4.076569561466795","-3.930666666666669","-3.3874000001500315","-1.1451953972482398","-13.458244179285675","-1.1451953972482398","-29.974946037119032"
UTI Nifty 10 yr Benchmark G-Sec ETF,NIF10GETF,"Debt",,"22.77",,,"24.183571428571426",,"76.98835373983682","7.011291823141452",,,,"-0.652173913043472","-0.9854565426161822","-15.682656826568264","-15.139390160051626","-16.101694915254242","-28.414743697291676","-16.101694915254242","-44.93144555512504"
UTI Nifty 5 yr Benchmark G-Sec ETF,NIF5GETF,"Debt",,"55",,,"57.004285714285714",,"47.53921689360418","4.329373294706605",,,,"-1.327592393254399","-1.660875022827109","-16.679291016512654","-16.136024349996017","-12.54571474002226","-24.858763522059697","-12.54571474002226","-41.37546537989305"
HDFC Nifty PSU Bank ETF,HDFCPSUBK,"Equity",,"69.07",,,"74.05357142857143",,"29.598972508411826","2.6955639891054557",,,,"0.029239766081865525","-0.30404286349084464","-4.374563242487764","-3.831296575971127","2.7215942891136207","-9.591454492923813","2.7215942891136207","-26.10815635075717"
DSP Nifty Healthcare ETF,HEALTHADD,"Equity",,"119.19",,,"122.82285714285713",,"23.040029843874144","2.0982442798449195",,,,"-0.45797642269526934","-0.7912590522679794","-2.4355777223607586","-1.892311055844121","1.4728418184914047","-10.840206963546029","1.4728418184914047","-27.35690882137939"
LIC MF Nifty Midcap 100 ETF,LICNMID100,"Equity",,"47.25",,,"52.56357142857143",,"22.21523801357978","2.0231308901616107",,,,"-3.9950576606260393","-4.328340290198749","-4.857142857142862","-4.313876190626225","-2.4969046636401173","-14.809953445677552","-2.4969046636401173","-31.326655303510908"
Mirae Asset Nifty Smallcap 250 Momen.Quali. 100ETF,SMALLCAP,"Equity",,"42.18",,,"45.75785714285715",,"30.68762134487175","2.7947067076410046",,,,"1.2206797510770655","0.8873971215043553","-7.945145842403132","-7.401879175886495","-5.911220165068032","-18.224268947105465","-5.911220165068032","-34.740970804938826"
Zerodha Gold ETF,GOLDCASE,"Gold",,"10.62",,,"11.905",,"11.905880899790658","1.0842627663150648",,,,"3.598484848484839","3.265202218912129","-0.54545454545455","-0.00218787893791228","5.148514851485144","-7.16453393055229","5.148514851485144","-23.68123578838565"
Motilal Oswal Nifty Smallcap 250 ETF,MOSMALL250,"Equity",,"14.22",,,"0",,"7.937253933193772","0.7228418442100432",,,,"0","-0.33328262957271015","0","0.5432666665166377","1.2099644128113873","-11.103084369226046","1.2099644128113873","-27.619786227059404"
Motilal Oswal Nifty Realty ETF,MOREALTY,"Equity",,"87.78",,,"0",,"15.874507866387544","1.4456836884200863",,,,"0","-0.33328262957271015","0","0.5432666665166377","1.809324982602647","-10.503723799434788","1.809324982602647","-27.020425657268145"
