Name,Ticker,Sub-Sector,Market Cap,Return on Investment,ROCE,Return on Assets,Return on Equity,Net Profit Margin,Interest Coverage Ratio,Asset Turnover Ratio,Working Capital Turnover Ratio,Inventory Turnover Ratio,Current Ratio,Cash Conversion Cycle,PE Ratio,PB Ratio,Price / Sales,Price / CFO,EV / Invested Capital,EV / Revenue Ratio,EV / Free Cash Flow,EV/EBITDA Ratio,DII Holding Change – 3M,FII Holding Change – 3M,MF Holding Change – 3M,Promoter Holding Change – 3M,Insider Trades - 3M Cumulative,Bulk Deals - 3M Cumulative,Dividend Yield,1Y Historical Revenue Growth,1Y Forward Revenue Growth,1Y Historical EPS Growth,1Y Forward EPS Growth
MK Exim (India) Ltd,MKEXIM,Textiles,328.6701495,23.53927872518871,32.40740740740741,23.844003154347984,27.35647310412897,15.536248131539612,106.66666666666666,1.5347336726647072,2.1246526399364827,5.783348254252462,6.316420664206642,,19.763689085989174,4.755753863406164,3.070535776345292,56.47253427835051,4.495529067654459,3.004579124626308,79.60647264851484,14.16160940114487,0.0,0.0,0.0,0.1267599353436281,0.1548854578897497,,,44.16161616161616,,24.933933550379894,
Pashupati Cotspin Ltd,PASHUPATI,Textiles,328.52958,5.325485249807309,10.094914459807836,1.2637050272070225,3.527384838592689,0.8608480127467508,1.5234305923961111,1.467976934946804,7.429182079736947,8.127800144523588,1.1393193338160754,,84.45490488431838,2.929899045750469,0.7270283703638134,5.559816889490607,1.6610243851166702,1.0491492874214392,,17.896926387315954,,,,,,,0.3489183531053733,,,,
Bannari Amman Spinning Mills Ltd,BASML,Textiles,327.45144855,2.568320070571372,2.9588704726826287,-2.3486456989780726,-6.169210241014092,-2.104986092437273,0.4188390684741051,1.115753546978867,9.503177393185505,3.539370501665056,1.3155128014131567,,-11.066287548158163,0.7006707077288482,0.232943813837847,317.9140277184466,0.9032321766397736,0.6992562111317413,,16.66301828360739,0.0,-0.0276503434023364,0.0,0.0,,0.0,,-10.252252137215969,,-149.4699414663602,
Investment & Precision Castings Ltd,INVPRECQ,Auto Parts,322.225,8.76213083851149,14.681274900398416,2.9108202032870887,7.361882104150157,3.265330050416232,2.1117478510028667,0.8914321548953515,-1218.4285714284429,1.7311505649066172,0.996912965544712,,57.85008976660673,4.110537058298252,1.8889963653417752,27.400085034013607,2.6929763317740694,2.26119709227342,76.37920792079208,17.429507455942154,0.0,0.0,0.0,0.0,,,0.1551710761114128,28.26528310399279,29.43437812749096,2994.4444444443843,178.38502957862627
Indian Terrain Fashions Ltd,INDTERRAIN,Apparel & Accessories,316.907006175,9.042453712362072,11.664387997409513,1.3916422949339509,3.4748940132820345,1.4003278623768047,1.479014598540146,0.9937974758081928,3.435754758592611,3.353500597371565,1.612887596899225,,44.69774417136812,1.498094952136712,0.625914965485572,26.018637616995075,1.2058381839505017,0.7640714308921412,34.91489225406138,7.009548943196231,0.0,0.1796556190572653,0.0,-0.0022540794419967,,2.015530474040632,,47.337329763706215,,410.1643770861733,
Vardhman Polytex Ltd,VARDMNPOLY,Textiles,316.5751012,,-15.265265265265269,0.4825676485352968,,0.2063569004916569,1.0278973974911068,2.338509869965832,-1.230592245419685,18.574061662198392,0.105044081958652,,212.46651087248196,-0.873768599265822,0.438439306419223,7.855461568238214,,1.0575654057198254,19.539792763561927,11.381951128335071,0.0,-0.2756957185488219,0.0,0.0,,0.0,,-22.58081809896532,,109.58199356913192,
VIP Clothing Ltd,VIPCLOTHNG,Apparel & Accessories,311.38887663,6.572417532007165,10.110208816705327,2.3312560344070863,4.6666900938257605,3.184499544386352,1.911184210526314,0.7320635477925042,3.765417607223476,1.3158411836097788,1.5806222222222222,,46.895915155120605,2.0597226923534864,1.493400204450626,23.73390827972561,1.605108122231953,1.8459012835355624,29.8594939200931,18.784230191800894,0.0,0.0957764333869808,0.0,0.0,,,,12.398253463425156,,401.8181818181829,
ELGI Rubber Co Ltd,ELGIRUBCO,Tires & Rubber,311.06075,6.594202898550728,12.801904542487431,1.308720609445635,3.802987257742404,1.5513482501434332,1.4327460249247963,0.8436020792395482,-8.190019734987311,2.106930882634501,0.782694848084544,,46.01490384615377,1.6900882912252109,0.7138514056224899,11.615412621359225,1.2308097277119017,1.286312679288583,,11.293789038887768,0.0,0.0072767232767232,0.0,0.0,,,,6.156207366985012,,141.32029339853295,
Ginni Filaments Ltd,GINNIFILA,Textiles,310.481485625,1.5693389697355016,-0.7820619413843436,-2.028035862127536,-5.013995801259643,-1.497669363098604,-0.1324823943661999,1.35412789504596,10.64079181494663,3.3294618844753314,1.2826147426981918,,-21.66653772679684,1.1132757919789165,0.3244930975784369,2.616564011672004,1.0510857910759044,0.5872906979630443,5.979266712332413,21.50522333046312,0.0,0.0282836913200241,0.0,0.0,,,,-12.637528190425762,,-128.5134369474374,
Talbros Engineering Ltd,TALBROSENG,Auto Parts,309.9205692,16.875821138948037,27.074538830740764,10.714696743008403,26.335392013577867,6.251818690542812,5.023605150214593,1.7138527640311505,14.52845528455284,4.720143884892087,1.3314369789112313,,11.09633258861439,2.593260557275542,0.6937225947397874,9.987772130196584,1.861779410139084,0.9198669707890318,,7.33578309889325,0.0,0.0,0.0,0.0,,,0.3276003276003276,26.831137860549624,,26.32293080054278,
